id,pair,Yaw,Pitch,Roll,tx,ty,tz,classify_label
005289,005289-top-left,-0.8846572423668577,-0.5980731872443109,-2.1828798462457315,9.951478402668933,9.021248284598197,-8.707019471575885,1
005289,005289-top-right,1.7626855741212792,-1.9405392854347392,0.15996366611247614,1.5520905725113128,-4.143877152370332,-0.4091342709071082,1
004829,004829-top-front,1.3862592346916351,-2.8426488898393143,0.2335926578886401,-3.430721425682477,9.169739901257707,0.04656981592728826,1
004829,004829-top-back,-1.473921249739868,-2.285070076007535,-3.020510351963602,-8.082281311983808,-3.0011687071831954,-8.991147155918869,1
004829,004829-top-left,0.5815033423419528,-0.9100723916840334,-2.5751699348783896,5.948371323807812,6.508748503557204,-7.1172017528805505,1
004829,004829-top-right,0.42750357962743707,0.826280040192953,-2.8711070707603694,4.000778916595685,-0.2696170989780562,-0.06511051646614519,1
005851,005851-top-front,-1.0301101012620024,0.5204427539465966,-0.11099887365036518,9.218946173500129,4.146335331817054,-9.339784594710999,1
005851,005851-top-back,0.2417846684784783,-0.8037208060643359,2.348824706191895,0.7999049364672146,-8.540254457821883,-0.4778027727680918,1
005851,005851-top-left,-2.1770794038538925,2.873835398853728,-0.5346646462370317,5.398039175828719,-9.6372305584479,3.9507844723682624,1
005851,005851-top-right,-2.467572221848515,2.051769481872194,3.1330849803015925,-7.9763128168000685,5.191466196249943,-2.664121970960707,1
004099,004099-top-front,-0.45591750884824817,1.5762262036206043,2.078285228384028,7.540052465209357,-9.075089484556178,-5.634257958582634,1
004099,004099-top-back,-0.9147933058713789,2.5714687447297635,-1.820034257497389,-0.4872420706424556,-0.5774221458847109,7.938327046612816,1
004099,004099-top-left,-0.2815158547671859,2.5767754145090165,-3.119083881844103,5.40752632499631,-1.2110865092461829,9.738120446103117,1
004099,004099-top-right,-2.365446463989041,-1.1554035168725354,-2.615486793367731,9.556285014056275,-2.691466872601758,-0.09604079414925693,1
005505,005505-top-front,-0.02329609116751538,-0.003381916513563099,2.928503810180464,6.741441425030153,-1.5514346416737226,5.942866119168899,1
005505,005505-top-back,-0.6146864134729407,1.6222549668558757,0.3172554380311504,-5.405415288671569,-8.590450174180154,-5.07957384884135,1
005505,005505-top-left,0.41430706714428156,0.47358532806838144,-1.0178786820432837,-9.334154052342642,3.0732534362216306,-8.118727027929742,1
005505,005505-top-right,-2.1994399433914635,2.9730556415184215,0.3965424093672586,1.8571056349604849,7.772752928931723,1.2230512305278847,1
004488,004488-top-front,-0.8566854332087281,0.43355229487331065,-0.6137935203163711,-3.0106593268872617,-6.156664744200125,7.509885557977842,1
004488,004488-top-back,2.6463668660971598,-1.4978053548399883,0.1795997045755702,-1.736494180634221,0.08461011102124516,7.263294429914062,1
004488,004488-top-left,-2.098390357678051,-2.5365885364480594,2.810751769007316,-5.646408402517338,4.507015897434563,1.0344853921341937,1
004488,004488-top-right,2.927246597038707,-1.2400218846946818,-1.2237980899067176,1.0513207089962684,9.792673544267405,3.165801277273026,1
004759,004759-top-front,-0.03536509846885455,2.9542827338322892,-1.1667716219598572,0.3873436830624577,2.6622300605416704,-2.1863369961368946,1
004759,004759-top-back,1.6291700221113508,-2.4841540863675884,2.6291853716232527,3.344957525823414,4.366897105187391,-9.137285595527247,1
004759,004759-top-left,1.9764032898935004,-2.421128887896505,-0.20897199357511986,9.90711678811656,4.252035289667226,0.13507015162003988,1
004759,004759-top-right,-0.013101065087629262,-1.702423730246713,-1.4969549023791016,5.97840597324096,4.583502863887736,-9.029496930644692,1
005631,005631-top-front,1.607518329557636,-1.9331697220348274,0.9603269101746494,-5.49202755793484,-1.8012304785982725,-6.811471033696186,1
005631,005631-top-back,2.7032188207363306,0.8946807646107756,-1.509828480113708,5.40621366664703,8.921128386298843,-6.9743412216526135,1
005631,005631-top-left,0.6466584328971026,-0.5467438972140253,2.7015417620998763,7.246709102522328,5.710065339187311,-8.420488481422435,1
005631,005631-top-right,-1.809455086466612,-1.9853136951342818,-3.0290493224385617,-0.24874441402729985,-8.827257138865487,-6.016400848602396,1
004372,004372-top-front,-0.3160160989248326,-1.9016967186143627,-2.6455172256254484,-8.315504626793482,-5.830233134270564,0.22147829218319082,1
004372,004372-top-back,2.354993631190834,2.599333909120253,-2.474865628305394,-7.848277659335194,2.9555330757234106,6.773552925658542,1
004372,004372-top-left,0.32806636399522887,3.1328423307768585,1.5930680529075991,-8.822627151910654,-4.516137170583097,-9.654607745797527,1
004372,004372-top-right,-0.5265728051937539,2.189353945136566,-1.753457464448462,-6.968848172693114,0.2895336162549995,-2.338698349065944,1
004069,004069-top-front,2.2032838393190826,1.0178887307557778,0.9355181190031833,-9.199986103673602,2.3183127829352586,2.0362092297260723,1
004069,004069-top-back,1.120756888384798,-2.00157489767737,-0.6138505582389361,-7.389342951773781,-8.254504370606487,9.00687761472749,1
004069,004069-top-left,2.060780449647941,-2.4387235519077435,1.7306451888390515,-1.2278137826528557,9.906985809859862,2.4593602343334418,1
004069,004069-top-right,1.1498890633249015,3.0238012230734435,0.7430533530355203,-0.9738643124126263,-4.986424619675585,-1.619160858208561,1
004768,004768-top-front,2.4590663750487836,0.6669307648825519,0.5463241527075758,-1.306209823357241,8.815380867126564,4.598684175090559,1
004768,004768-top-back,-2.8077265388144688,1.1265293547755,-1.7622001201065471,-1.399327979558521,6.168378765927674,9.193711158070151,1
004768,004768-top-left,-2.4912248794491845,-2.557593372248253,2.9008819218080295,8.44452364184966,3.284107049987483,-5.892248426857963,1
004768,004768-top-right,2.6093344579900624,2.045691867448333,3.0355001513551154,5.0726437245734495,-1.6299977762505495,0.005488147306703439,1
005009,005009-top-front,1.1472223406914985,0.1727713048130509,2.6887979715997403,-5.145951152115629,-0.8520444727379779,-4.73774471115428,1
005009,005009-top-back,2.9004862278812227,-2.3190395597002413,2.108442347295331,4.699052536491003,2.5076280088411647,-8.45662058793165,1
005009,005009-top-left,2.855078558524703,-2.289794010565485,2.300232208047356,-8.899310423231256,-6.647184256427345,4.761309751533078,1
005009,005009-top-right,0.9697568836187143,0.0933056718611382,1.6189195435376862,-6.916499572853629,-8.999749345411999,-7.823966897720731,1
004243,004243-top-front,-2.428436754925173,1.399769186557533,-0.30308773832976377,8.356352577312876,4.868773480568203,7.833405313179476,1
004243,004243-top-back,-0.08413885941486632,-2.042850668737333,2.2056060285257293,3.4020168097030776,-6.976697267374576,2.2254400385605386,1
004243,004243-top-left,-2.237437895998007,-3.054360416786483,2.6579004834470052,-7.089874891922559,-4.891687059374985,-9.617514955700573,1
004243,004243-top-right,-1.099913679286794,1.0250023671446735,3.023957117362098,-6.526841594066337,3.6022581730847225,-8.797168216409055,1
004124,004124-top-front,-2.0409448340768406,-2.281308992644484,-0.8750212729597707,5.55860770646612,-5.773471986314176,9.438295830974123,1
004124,004124-top-back,-2.0384189288691377,-2.6420834146549765,-1.3247122121346657,-8.45432339075474,0.7988556596203118,5.952589561001991,1
004124,004124-top-left,1.1813800981406157,-0.13374065667743662,0.4710073941828153,6.948520675033343,0.9731643027045127,-9.384811604864069,1
004124,004124-top-right,0.6490780715902067,-0.6232370468339172,2.3842297897957416,5.435794357949231,-1.6154390016943587,3.08331187497496,1
005171,005171-top-front,0.35363172997162107,0.7171987112182707,0.8562183207504094,6.498140717392332,0.3893906334147559,-9.40591696576538,1
005171,005171-top-back,0.13799521885322247,1.832251732340967,2.5345557573306503,7.1646162993926445,9.197862914140572,-5.227074122493178,1
005171,005171-top-left,1.8348828429447814,-2.4986733601634192,2.824763052038526,-1.7429073495784344,4.915872614073571,-0.8327433914585001,1
005171,005171-top-right,2.8096579884437305,-1.7320861704806751,-2.3276013958654755,-5.640790903676676,4.179400265775904,3.124751026332156,1
004771,004771-top-front,-2.714137559133681,2.7674490236620826,-2.8962113558166536,-4.097181219819033,2.9486219779875356,4.8960991645487475,1
004771,004771-top-back,-2.399326006522984,0.17231863248701512,-0.2749758846799544,8.722947418860556,6.331672405108613,-7.360637299455388,1
004771,004771-top-left,0.5201431410471301,1.8601412790335585,0.9523868361304558,-0.6729780338321731,4.335371866057443,-8.228748014612123,1
004771,004771-top-right,3.0159194565008147,1.1796822624491334,-1.6936733410033318,3.815076861375964,7.754176626667245,9.743660656374907,1
004900,004900-top-front,-3.0435890563159265,-1.847971398409544,2.3174188356850767,1.9670480882309285,-9.624013740536533,-7.382791139260803,1
004900,004900-top-back,1.5041929589385554,-1.340699709558314,-2.5489216870935523,1.3630134378194079,-8.919628273633805,-5.547001315268137,1
004900,004900-top-left,2.9152799317425075,2.1371615083238296,0.618216965908501,-1.3083413970225273,6.668919745196359,-0.43469460620006295,1
004900,004900-top-right,-3.0528531981548164,-2.6248260319770575,1.4918142518598743,3.290716928348383,-3.2154714245960676,4.097464339418924,1
004516,004516-top-front,-0.49913762576601656,-1.4494865075885985,-2.9228641520058902,-1.3366621082728933,-2.3222037071046397,-6.68738359294821,1
004516,004516-top-back,-1.295125441615649,1.4727576860423832,-1.9483909293858495,-8.098933517775528,-7.747766896180995,-5.3298211510323075,1
004516,004516-top-left,0.7199585645727288,-2.70833569742192,-1.8662027845389153,-3.018485157694557,-8.513037975290223,1.6240131531504858,1
004516,004516-top-right,-1.5867379708183056,0.9802381562646904,-2.7433354506027214,-4.522306117221888,-1.924949555110489,-2.876049461548991,1
005458,005458-top-front,-0.48194827475138485,-0.033997844814999616,2.254384399184649,-6.7204520264677985,-5.24948537407353,3.101926633176724,1
005458,005458-top-back,-1.1431421720253747,-2.5573976999334054,0.8213579915119287,6.261177269702102,-5.920498833805954,-3.920961810950871,1
005458,005458-top-left,-3.1398723295287527,-1.2176944821385518,1.9603829115968154,-3.489415670566938,3.3930235031616167,-5.552343077647135,1
005458,005458-top-right,-2.0639068761182413,2.9719994518135717,-2.163735828477961,-0.9023008902440885,6.0120688028186855,1.6566275505610442,1
004634,004634-top-front,1.608704728885604,-1.8290119957234008,0.7008167230681449,2.3903052789580563,-4.55041154360047,-7.377102093742871,1
004634,004634-top-back,0.6792558062557623,2.7755849262571086,0.010601894327947186,9.405251891752414,-4.71633342703945,-9.795481921887204,1
004634,004634-top-left,1.6730731884662509,0.5738511036069763,-1.3407165688218616,6.106085321088205,-7.400627359399978,-2.0219912959406683,1
004634,004634-top-right,-3.0032017599940075,-2.7062392954260654,-1.531788390146324,-3.0463303556341277,-2.8890182650390672,6.879906200369174,1
004889,004889-top-front,-2.895195854916476,0.24214712198654992,2.747711231644629,-8.080526768577517,6.8700868740095125,8.457149060664534,1
004889,004889-top-back,2.8538466234327347,2.8338678256909176,-1.4638311627459424,-0.03273228021577168,-4.948700853782777,-2.4174215585242287,1
004889,004889-top-left,0.36170975080401796,2.67748279624883,1.9797506376949603,9.273038348241666,-8.576651651479594,-5.24495453389566,1
004889,004889-top-right,-2.1721711297217667,-2.307772437970703,-0.8279924535926683,0.7898285364007087,-3.874022927450131,3.699753252314535,1
004888,004888-top-front,-0.16681504006733563,-2.7295850994799307,0.8182582680383679,7.325086661331483,0.4197005284780868,5.032723724244391,1
004888,004888-top-back,-2.847827547251133,-0.37028766146186554,2.1229781010548905,9.854754789241145,9.181648129874134,-9.801064595581149,1
004888,004888-top-left,1.267919082783507,2.5248778501040356,-0.014963481344565608,-0.2866014151838865,-9.372971306026885,3.903877907435909,1
004888,004888-top-right,-2.3527347632102193,2.9803410749201067,2.634214492990538,3.6650651259873417,-0.865663063302506,-7.712594629263783,1
004101,004101-top-front,-0.4080582150191672,-0.581802322163085,-0.8805911102063062,-0.7483691668234744,7.721796553076054,-9.474359373307772,1
004101,004101-top-back,2.5709233328471996,-0.32312154192794845,0.553366615226011,6.915845503453394,4.88683101363338,-0.6993052497561365,1
004101,004101-top-left,2.507510197631881,1.313732285744086,2.0811524251328986,-7.9286779506566685,6.611342651001127,8.771716898821225,1
004101,004101-top-right,-0.7747441764142642,2.8336503359898817,-0.28388964648799586,5.074720049883457,2.960832617481552,-1.8188456302584939,1
005045,005045-top-front,1.492707759286261,0.509162971609556,1.6898941390880364,-8.269914827535006,-2.8886561511449305,8.630059244151461,1
005045,005045-top-back,-0.5992791198687465,-1.2349054550330858,0.46123164270804695,3.179946206553282,-7.75947701303918,-4.245792684523842,1
005045,005045-top-left,-1.7281641756629893,0.0038253932237602983,2.3812475180929527,-5.230287309000583,-1.827950177627553,-2.264268647818244,1
005045,005045-top-right,2.7029061628349553,-0.6062831618460834,-2.3485957361655143,7.345257825349204,0.046403213109396546,6.910728837565685,1
004340,004340-top-front,1.477098795026948,-0.3996958915016592,-1.5521040310088858,-9.876826222617414,3.7430554686166477,-5.986795816814359,1
004340,004340-top-back,-0.48239118194320946,-2.40437786190429,-0.15180655930677828,-6.76371898716551,-8.623167239836864,-1.8345829626140535,1
004340,004340-top-left,-2.783779261193461,-2.0659463129842153,-2.7369106417866735,8.658576909867058,-4.581040715561933,6.747722780065303,1
004340,004340-top-right,1.3803851191452323,-0.6171504522341583,-0.9589830097269797,-2.8578582811114988,6.408676231645629,9.695386687470712,1
004815,004815-top-front,2.009738782760734,0.9785616428428495,1.1740202646588054,-2.4812096656819493,4.08510267771006,-7.9716644176559885,1
004815,004815-top-back,0.5513368124527827,-2.7447936936490707,-0.017261536003901765,-2.7876905566202126,6.620362896151249,-8.906992868490178,1
004815,004815-top-left,-0.9203174145401248,-2.2526739920177543,0.2931880591349125,-6.69881809683738,9.88859664811396,1.322291078746309,1
004815,004815-top-right,-1.309018340200828,-0.17183516466369383,1.6657140190365691,5.7494819403458095,6.835009234614656,4.963374995659597,1
004438,004438-top-front,-0.4466064299908134,0.8883257705394401,2.7123154654199246,5.694420849514028,9.92538434389536,5.480872865864191,1
004438,004438-top-back,1.3100657890328598,-2.1331472540569654,-1.6047439924671276,-3.158627570543051,-8.171304969441405,-1.3719742317203405,1
004438,004438-top-left,1.827875443617917,-0.03534068608373446,-1.596857177977203,5.821311741114787,-6.87838889107395,-6.860399192403666,1
004438,004438-top-right,0.5968349750909155,-2.81437460003205,-0.25936069889239965,0.07933122416526217,2.514506541610764,-4.44700350662667,1
005333,005333-top-front,-3.11397449600265,-1.6285486661492654,-1.8888032250498776,9.681932707436836,1.6441841986202537,7.997941310006617,1
005333,005333-top-back,-2.7347768316991323,1.9820226127594358,3.0980383782736185,5.61121878911883,-6.286885169998639,2.401329169698256,1
005333,005333-top-left,-1.514579136773428,0.5466479990750983,2.962607969596842,-5.116705991235156,1.9031371176381562,-0.5916652081813325,1
005333,005333-top-right,-1.8200482824447408,2.5502178493589227,2.7782910603721613,8.152365635421848,3.3778453309686576,3.1202242037466394,1
005340,005340-top-front,0.39897717189729853,-0.45999831690859094,-0.054705864947520555,9.995802897302529,2.996137575001814,8.97361960552115,1
005340,005340-top-back,1.2260567570694716,0.04146391240482316,-2.5226278868062932,2.551737877807831,-6.181484366262529,-0.3524991034067497,1
005340,005340-top-left,1.2702365228102723,-0.1188555677336058,-1.5611129121438467,-2.608848477159926,-5.226948427753451,-9.534102825033433,1
005340,005340-top-right,2.2226556479817656,0.8146323740663717,-1.6676076333038277,2.4787758521904824,6.7179284235954775,5.188971173718702,1
005948,005948-top-front,-0.1749414970357463,2.985407705737131,2.830178173618077,8.700206594919923,-2.6663526574225616,7.496621062278084,1
005948,005948-top-back,-1.7491356110685308,1.1500304526072946,2.7704185215205657,-1.7874185534534668,8.915976602588614,-0.8773257552493696,1
005948,005948-top-left,0.8571603732019291,0.5226109247732112,1.5222434593724414,-0.3968854525933274,-9.599174180596728,-8.072894539458987,1
005948,005948-top-right,-0.4415264913063338,2.260318136350515,-2.660248393150747,2.184472622281749,6.135836949907304,5.996190987585928,1
005393,005393-top-front,-0.684917265299699,-2.9517690871878677,-0.051925568393498815,-5.500761619607708,-4.716349685307179,-3.3141545538162305,1
005393,005393-top-back,1.3033234201615578,-2.0383677350370397,-1.4000238847611401,-8.137318267284435,-8.78639958079951,9.292425240649305,1
005393,005393-top-left,1.5761316995233967,-2.733445351481274,0.4490895349468136,-2.7767405473448648,-1.263201334660586,-2.4462743905289734,1
005393,005393-top-right,-1.2998668160797018,-0.9530535188013269,0.4261581170483779,-8.00560387267447,-7.362763543773029,-9.173018692058603,1
005021,005021-top-front,1.0111347800423345,-0.39398864312505094,0.41934408350286334,4.712956536421192,4.937815665707239,-1.5079027865994874,1
005021,005021-top-back,1.8090052824623795,0.4586623277592973,1.7454336481529,-0.6733238547465419,6.851034502527881,9.916199488083524,1
005021,005021-top-left,-2.6327112995698516,0.7338016266775368,0.2340014292291481,9.716393338982552,-3.125575284842059,-2.3691567385539924,1
005021,005021-top-right,-0.49058136497939614,0.8397510083761797,-0.9688620607449936,3.190496748721042,-8.768337417914783,2.7174074109459987,1
005419,005419-top-front,-2.3532919519434268,2.2714454617317736,-1.9422718038445834,5.162398291574457,-3.3792986273696446,-6.589285659676108,1
005419,005419-top-back,2.777979844793271,2.813519594837255,-2.4385524651605333,2.4456802013063452,-2.332565649664595,4.300064146585418,1
005419,005419-top-left,-2.3616302437678685,-0.8469707078854308,-0.6879543629706126,9.588647954099034,-3.1073838197399395,9.721923419222666,1
005419,005419-top-right,3.100347237622484,0.9989318601821008,-1.3440885486183074,2.3305007083528455,-2.9080393372298685,8.693212563883634,1
004202,004202-top-front,0.9296101175755846,1.0123021392259488,-0.32045125424663484,0.28837346311047085,4.208785710892007,0.248362947097295,1
004202,004202-top-back,-1.0378083272538747,-0.813775135407598,-3.1154324746871866,-5.8672100318707265,8.584545214035579,5.496303133071878,1
004202,004202-top-left,0.6633225885901576,-0.11314080469612645,-1.8389274333453696,8.575775311765106,-5.811810516098433,9.742693879909698,1
004202,004202-top-right,-1.334648837262605,0.057713823261458665,2.0718146265152293,7.879367115602506,-5.559245833220348,2.866763796543532,1
005511,005511-top-front,-2.8729540160658247,0.6456641804621407,1.1719832372288612,3.7541061494152306,-7.566620831136652,-1.2034192864452464,1
005511,005511-top-back,-1.0832417659902074,-3.01199006365183,0.2317352029394029,-5.639580327362943,-4.054454488832738,9.458461810297319,1
005511,005511-top-left,1.5823942543677227,0.9872541505793536,-1.0301346102843711,-9.025405869297678,-5.886981218115041,-7.165581529964844,1
005511,005511-top-right,-1.9220213917143585,-2.717742175850103,-3.0149211083497462,9.535893099258004,-9.360967293901146,-2.0131309336244456,1
005625,005625-top-front,-2.172661670627296,2.2962814320551894,-2.2382727455804994,-6.120177183665929,-1.8807015873386828,-2.7247066539007037,1
005625,005625-top-back,-2.373429460637994,2.924459979003859,0.5881070551065773,-1.873643157961542,-4.996970910626965,8.361020357488218,1
005625,005625-top-left,2.183074570770647,0.369102981699289,-1.1268048620731483,-5.137757644403815,-6.320649641324422,6.75013579926571,1
005625,005625-top-right,0.5751303773450545,2.6056596692684266,-2.4897243858218587,-4.985880674902097,7.539052988051079,-9.17023078090435,1
004692,004692-top-front,-1.8885213613138685,-0.12474178177507844,-0.9324463185494908,1.310981950023006,-7.020196272866011,4.387001124521566,1
004692,004692-top-back,0.17459272408100251,-0.9338551302682019,-0.8243381613170545,-6.18797206730336,-1.5058960308506997,7.39429877547683,1
004692,004692-top-left,-0.24779629939876935,0.46413412219712097,0.035655555832868405,0.4292743325823949,-6.235653969616147,-7.8476685956361925,1
004692,004692-top-right,2.586398218094828,1.9890992510075527,2.2906492797896503,-9.577022514408647,8.697139015227943,0.34902275994513055,1
004403,004403-top-front,0.46429414298457966,1.378986938819486,-1.158365778557121,6.91801368436132,-6.72716652001804,-9.331208288773594,1
004403,004403-top-back,1.0557644884236248,1.736715301885325,-1.6370551936843818,0.5843887088123587,-8.578756176164466,-1.5104974908428677,1
004403,004403-top-left,-1.7398759163512263,-2.4418919520767273,0.33328136773977424,3.8418621951131406,4.472650222253449,6.8936364051606205,1
004403,004403-top-right,1.6370515155515857,-1.8859352753629557,-2.2950718213539045,-9.60887207678254,-4.799813370256918,8.99114800708541,1
005424,005424-top-front,-0.9291746801061654,0.5380203293690955,1.950258583775495,-7.40260367929197,-5.472149337064884,4.864736264164424,1
005424,005424-top-back,-1.052982990422665,1.7494796134213466,-2.418725477963253,-9.451041992238729,7.391321377570563,9.728435972151768,1
005424,005424-top-left,2.268386229887888,1.0013866731455345,-2.1472664743683274,-9.939776565812826,0.8077103767765443,2.315543062130587,1
005424,005424-top-right,2.1307869661193513,-0.5338721808086005,-3.0592853573621674,-3.0804338465556764,-0.27573039090192,6.7086169814890475,1
004773,004773-top-front,-2.1249262371088955,0.5854559061938766,-2.8731988162638675,7.5837788890936295,-4.997422436512398,-1.0372201696848755,1
004773,004773-top-back,-2.9692962068326376,2.4243055922797616,-2.7412457254308675,-7.0813836040524,3.944569757230532,-6.088467731957707,1
